"","Step1:K00812","Step1:K00813","Step1:K11358","Step1:K14454","Step1:K00811","Step1:K14455","Step2:K17950","Step3:K05884","Step4:K16845","Step4:K16846"
"TARA_SAMEA2620879_METAG_BJBHMMNC",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396515_METAG_JIOPPDNB",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396515_METAG_CBMPIHOF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396515_METAG_EMMMMBGC",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396515_METAG_CPEOFBEG",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4396515_METAG_CALDDGBB",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396515_METAG_MMDMILPK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396515_METAG_IAGAEAJH",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396515_METAG_AAFKMMHC",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4396515_METAG_JKHPJBGG",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396515_METAG_FELBDCME",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2619815_METAG_CJODOHLH",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2619815_METAG_ELAPPNAF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2619815_METAG_CFAFOEAL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2619815_METAG_NEOKCIMN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2619815_METAG_JLNMKLIP",0,0,0,0,0,0,1,0,0,1
"TARA_SAMEA2619815_METAG_MBLFNBKD",1,0,0,0,0,0,1,0,1,1
"TARA_SAMEA2619815_METAG_HGFOBMKO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2619815_METAG_KJEPBPMI",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2619815_METAG_PDCKOFMB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623403_METAG_CDIGICJF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623403_METAG_JHGMACDG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623403_METAG_OGAKCIIK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398111_METAG_MPNOCJLE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398111_METAG_MMEKPHGA",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4398111_METAG_PFEAKHKP",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398111_METAG_FDJFKBJE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398111_METAG_AIGOJDIC",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4398193_METAG_IAALMADH",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4398193_METAG_MIKMPDMK",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4398193_METAG_EFHHECBF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398193_METAG_LFJHILAI",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4398193_METAG_HBLJAOMP",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398193_METAG_MGOCMFMA",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4398193_METAG_GFCADMKI",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398193_METAG_FNJJBEFB",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398193_METAG_LPGEEHAG",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620273_METAG_LMLOEFFO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620273_METAG_FCKFCDHO",1,1,0,0,0,0,0,0,0,0
"TARA_SAMEA2622763_METAG_MBGICCKG",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA2622763_METAG_BCJCDBND",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620979_METAG_DOLLACGP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620979_METAG_JAHMFKHJ",1,0,0,0,0,0,1,0,0,0
"TARA_SAMEA2620979_METAG_FMNABCFE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620824_METAG_INDLOIJF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620824_METAG_MLADONCJ",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620824_METAG_BGPMLLNK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620824_METAG_OIBOIICC",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620824_METAG_DCGEFAII",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA2620824_METAG_DOHFNEHC",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620663_METAG_CBDKPAKP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620663_METAG_DLHFCAOB",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4398083_METAG_JCNJBGOD",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398083_METAG_ELMJCLFK",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4398083_METAG_HBMDFPOB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398083_METAG_CKBAMJBP",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398083_METAG_NDBOMJMD",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398083_METAG_BIIPAILN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398083_METAG_CEGFKLDH",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398083_METAG_OPHHFIAP",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4398083_METAG_CCLFFBFL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398083_METAG_CEBKBNIN",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4398027_METAG_JLMFDEIL",1,0,0,0,0,0,1,0,0,0
"TARA_SAMEA4398027_METAG_ILPFCCJH",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398027_METAG_MJHOLLPK",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4398027_METAG_NKGNPJGK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398027_METAG_JEIJCPEA",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398027_METAG_AMGAMONB",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4398027_METAG_CDMGOKMD",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620210_METAG_CAOICEBG",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620210_METAG_MCNGNDHO",1,0,0,0,0,0,0,1,0,0
"TARA_SAMEA2622517_METAG_KHCNKOBA",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622517_METAG_LIJAFACK",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622517_METAG_CGHHLEJF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621229_METAG_IKGOKMGN",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621229_METAG_CELDOJAG",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621229_METAG_EKLPGNDD",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621229_METAG_GLOJJILA",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621229_METAG_JAPGJOID",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621229_METAG_DFGJPMHO",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622190_METAG_EEOGAEOC",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621416_METAG_GGLIHNAM",0,0,0,0,0,0,1,0,0,0
"TARA_SAMEA2621416_METAG_LECBOGND",1,1,0,0,0,0,0,0,0,0
"TARA_SAMEA2621101_METAG_LDBGNOAK",0,0,1,0,0,0,1,0,0,0
"TARA_SAMEA2621101_METAG_PAAAMNAP",0,0,0,0,0,0,0,0,0,0
"BGEO_SAMN07136684_METAG_JMKLPPNG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621101_METAG_JLODOFBL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621101_METAG_HCGFDFOF",1,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2621101_METAG_DBBGANBP",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA2621101_METAG_KNGHAIDE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621101_METAG_DBKIAPDD",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621101_METAG_GDOPDBGF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620925_METAG_LJBBMNFI",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620925_METAG_MBELEPLF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621213_METAG_MNDFBMIL",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621213_METAG_DIBPDECH",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398238_METAG_OFMEDCFK",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398238_METAG_HBDEBACF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398238_METAG_OPPJKEEM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398238_METAG_IHHCIKGJ",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4398238_METAG_POENMLMO",1,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4398238_METAG_DOCAKBJO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398238_METAG_AANIECHH",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4398238_METAG_NGFDEPJG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398238_METAG_DAIOHPNF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398238_METAG_CLIBKFHJ",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4398238_METAG_PJCPDIJE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398238_METAG_FIEELHND",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398238_METAG_KLNLNPPG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398238_METAG_HFOMIPPP",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398238_METAG_MBGMDCJJ",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398238_METAG_HOCBHCFI",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398238_METAG_DBJJADNG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622842_METAG_ALIHAAFN",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622842_METAG_MNHPHNGA",0,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2622842_METAG_EGCBGFJD",1,0,0,0,0,0,0,0,0,0
"BGEO_SAMN07136684_METAG_KKPAALAF",0,0,0,0,0,0,0,0,0,0
"HOTS_SAMN07137049_METAG_MIGPGMPE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622842_METAG_ONDKBCLL",1,0,0,0,0,0,0,1,0,0
"HOTS_SAMN07137049_METAG_PDCOAHPE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622842_METAG_PJMBINOF",0,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2622842_METAG_CEIMLIGM",1,0,0,0,0,0,0,0,0,0
"HOTS_SAMN07137049_METAG_DBLBGCAP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398168_METAG_OIOGIDIK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398168_METAG_PHBHNCGF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398168_METAG_DODMBAML",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398168_METAG_OPEEPNND",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4398168_METAG_BDGOMGLD",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397023_METAG_GLDFBNMM",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397023_METAG_CCMDBIHC",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397023_METAG_JNDKBMGL",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397023_METAG_MHNLOFIM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397023_METAG_JMLMGMFO",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397023_METAG_PBJBIJPO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397023_METAG_GPECFDNG",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397023_METAG_LGJPGPEI",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397023_METAG_KBEOKKEB",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397023_METAG_NDHILBID",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397023_METAG_JDGBAHFI",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397023_METAG_FMECILJE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397023_METAG_AFBHLJIF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397023_METAG_DIBNNHNI",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2619992_METAG_KHMNBCLB",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2619992_METAG_NHNKBEME",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2619992_METAG_DKKFMLDK",1,0,0,0,0,0,1,0,0,0
"TARA_SAMEA2619992_METAG_KPKFDKFI",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA2619992_METAG_OLPJMKGD",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2619992_METAG_IINPIAHN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2619992_METAG_PAMHGFED",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2619992_METAG_CKGPJGGA",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA2623365_METAG_HKHPJNAF",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA2622821_METAG_DGNNOPLM",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA2622800_METAG_KMKDGNAE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622800_METAG_LIMMEGDN",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622800_METAG_JKAFBKIM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622800_METAG_HOJFJLPM",1,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2622800_METAG_OPGDIPJB",0,0,1,0,0,0,0,0,0,0
"BGEO_SAMN07136920_METAG_OHJEBCAB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622800_METAG_IADCNICB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622800_METAG_CDGNKHIK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622800_METAG_NMGPABNB",0,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2622800_METAG_KAPHGDNB",0,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2622800_METAG_FBNOBNIJ",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622800_METAG_DBPNNPMC",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622800_METAG_FBKMDHGF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622800_METAG_DNHGDFOF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398387_METAG_LOMEEOPN",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4398387_METAG_AMMOLEFM",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4398387_METAG_KCILKBNG",1,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4398387_METAG_NFDCPGPE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398387_METAG_NJONMNKJ",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4398387_METAG_LCLCPECB",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398387_METAG_NPBMPJLK",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398387_METAG_BKMMCLDG",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398387_METAG_HCDDAEFP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398387_METAG_OJJFGHIJ",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398387_METAG_DNFJJMPC",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA2621278_METAG_JCNLAAAD",0,1,0,0,0,0,0,0,0,0
"BGEO_SAMN07136920_METAG_BENPMCHC",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621278_METAG_CEJOLOBL",1,0,1,0,0,0,0,0,0,0
"BGEO_SAMN07136725_METAG_EIALBBCA",0,0,0,0,0,0,0,0,0,0
"BGEO_SAMN07136578_METAG_JHAPMOJC",0,0,0,0,0,0,0,0,0,0
"BGEO_SAMN07136611_METAG_HBFGCLPC",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622677_METAG_JBANDMDG",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA2622677_METAG_MKIIANFE",0,0,1,0,0,0,1,0,0,0
"TARA_SAMEA2622677_METAG_IMPFMIFA",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397536_METAG_GKHJOLJD",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397536_METAG_HCFPJKEN",1,0,0,0,0,0,0,0,1,1
"TARA_SAMEA4397536_METAG_LCONMONN",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397536_METAG_OBKDKGJD",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397536_METAG_FKGEPLBK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397536_METAG_FOGMADCE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397536_METAG_NBLJNKLH",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397536_METAG_PCCNEDNO",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397536_METAG_EOIKDEPL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397536_METAG_OJFGJHGG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621020_METAG_INGKNBFK",1,0,0,0,0,0,0,0,0,0
"BGEO_SAMN07136545_METAG_CJPJMPDN",0,0,0,0,0,0,0,0,0,0
"BGEO_SAMN07136545_METAG_LMBKCMFA",0,0,0,0,0,0,0,0,0,0
"BGEO_SAMN07136497_METAG_MMHFEPLI",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621020_METAG_MHHEBMHH",1,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2620980_METAG_MJLOIEHF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620980_METAG_EDCALDMI",1,0,0,0,0,0,1,0,0,0
"TARA_SAMEA2620980_METAG_HNOBGMKE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620980_METAG_MPIMLMPG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620980_METAG_AAAGDLCL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620980_METAG_LINNCFCJ",1,0,0,0,0,0,0,1,0,0
"TARA_SAMEA2620980_METAG_CCACEBGA",1,0,0,0,0,0,0,1,0,0
"TARA_SAMEA2620980_METAG_AEIJOMGK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620980_METAG_HOANNCOF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620980_METAG_BGNCFMEK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620980_METAG_JMCLKDMH",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397051_METAG_JLPOLJIE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397051_METAG_ANCHFCML",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397051_METAG_NGFOBDPO",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397051_METAG_NGAHLNDD",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397051_METAG_FIBEOKIO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2619686_METAG_CMNHBAMB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620120_METAG_IEFDOLPF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620120_METAG_CGJKEMNL",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620812_METAG_KNOGCAEM",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620812_METAG_EFDCLNHE",1,1,0,0,0,0,0,0,0,0
"TARA_SAMEA2620812_METAG_OCKBLNHO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620668_METAG_KEPDIEPN",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2620668_METAG_PGBEKOPK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621076_METAG_BNBKGHEH",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621076_METAG_JNJEMPMD",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621076_METAG_KBKFGPDA",0,1,0,0,0,0,0,0,0,0
"BGEO_SAMN07136497_METAG_MJBPPKPJ",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621076_METAG_DLGKCMFP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621076_METAG_BIIDFLBF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621076_METAG_JOEGDBGE",0,1,0,0,0,0,0,0,0,0
"BGEO_SAMN07136487_METAG_BGAGCLIG",0,0,0,0,0,0,0,0,0,0
"BGEO_SAMN07136634_METAG_MMHEHOEK",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621076_METAG_COHLLPJP",0,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2621076_METAG_MNDPJGIK",0,0,0,0,0,0,0,0,0,0
"BGEO_SAMN07136916_METAG_LGAFCPBI",0,0,0,0,0,0,0,0,0,0
"BGEO_SAMN07136718_METAG_BHGCDOKE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621076_METAG_AOGEAJJC",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621076_METAG_PGLLOIOI",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622765_METAG_LCCLODIH",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622765_METAG_FAIAKOPL",1,0,0,0,0,0,0,0,0,0
"HOTS_SAMN07137040_METAG_AMPNOPOG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622765_METAG_HMPDLOBI",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622765_METAG_NFCKBNNJ",1,0,0,0,0,0,0,0,0,0
"HOTS_SAMN07137002_METAG_CMFOGHDE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622765_METAG_NGENPLNF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622765_METAG_EHINJCLL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622765_METAG_BGGOCBHK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622765_METAG_JCDEOOFJ",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622765_METAG_ICPMIAHH",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622765_METAG_FFFMFKFB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622765_METAG_AMBCKBGD",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622765_METAG_KBIKNAHF",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA2622765_METAG_CJGICPDO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622765_METAG_APECFLEB",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622765_METAG_FJODJKHI",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622765_METAG_PPIJLLCG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397948_METAG_BHOFMDIO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397948_METAG_HNKNKJNA",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397948_METAG_HMKPJJLE",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397948_METAG_PDPLCFOH",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397948_METAG_FGCGCIDG",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397948_METAG_ILHBOAHJ",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397948_METAG_GPKHPDLL",1,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397948_METAG_DFEGPOHM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621099_METAG_EOBNILOH",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621099_METAG_FOEELOBE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621099_METAG_IDGDEHDE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621099_METAG_ICDFPMBL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621099_METAG_JGJJBOJN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621099_METAG_GKKBIMAB",0,0,1,0,0,0,1,0,1,0
"TARA_SAMEA2621099_METAG_DPONELJG",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA2621099_METAG_GDBPEBAN",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622822_METAG_IEDPHKED",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622822_METAG_FBKAPPAL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622822_METAG_GEGJOINE",1,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2622822_METAG_EAEGHBML",0,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2622822_METAG_PAAJAMGK",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622822_METAG_IOKJGEPL",1,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2622822_METAG_OGCALNKE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622822_METAG_FCDKAAOK",0,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2622822_METAG_PBPIFDED",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622822_METAG_POOGECDP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622822_METAG_KOFAGHDC",1,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2622822_METAG_JBFKGFBC",0,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2622822_METAG_BJNBAMOE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621260_METAG_DLGLLJNO",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621260_METAG_APAAJPOP",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA2621260_METAG_ECGPAFED",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621260_METAG_NAHMNHLM",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621260_METAG_PLACCIAA",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621260_METAG_FLGCPKBD",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621260_METAG_BPJLPINF",1,0,0,0,0,0,0,0,0,0
"BGEO_SAMN07136594_METAG_NJHGMLOE",0,0,0,0,0,0,0,0,0,0
"BATS_SAMN07137120_METAG_AONBANAL",0,0,0,0,0,0,0,0,0,0
"BATS_SAMN07137120_METAG_OHJLBLHN",0,0,0,0,0,0,0,0,0,0
